serialno,familysize,income,race,ethnicity,numchildren,numelderly,veteran,disability,waittime,ranking,preferences
2017000490966,1,11030,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000491131,1,13000,2,0,0,0,1,1,inf,1,"[1, 3, 2]"
2017000491583,2,14200,1,0,1,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000491599,2,20900,1,0,0,0,1,1,inf,2,"[2, 1, 3, 4]"
2017000492095,2,-3200,1,0,0,2,1,1,inf,1,"[2, 3, 4, 1]"
2017000492484,2,15600,1,0,0,1,1,1,inf,3,"[2, 3, 1, 4]"
2017000492720,1,3400,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000493514,1,2340,1,0,0,0,0,1,inf,3,"[1, 2, 3]"
2017000493777,5,40000,1,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017000493980,1,14300,8,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017000494526,1,4400,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000494960,1,19800,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000495025,1,11200,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000495678,2,12000,1,0,0,0,0,1,inf,4,"[2, 4, 3, 1]"
2017000496133,3,31000,2,0,1,1,1,1,inf,2,"[3, 1, 2, 4]"
2017000496169,4,40500,1,0,0,0,0,1,inf,3,"[4, 2, 3, 5]"
2017000496342,3,14500,1,0,2,0,0,1,inf,2,"[3, 1, 2, 4]"
2017000496481,1,11000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000497650,2,23600,1,0,0,0,1,1,inf,1,"[2, 1, 4, 3]"
2017000497869,1,120,1,0,0,0,1,1,inf,1,"[1, 2, 3]"
2017000497952,1,12900,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000498139,4,38900,2,0,0,3,0,1,inf,1,"[4, 5, 3, 2]"
2017000499261,1,13800,1,0,0,1,1,1,inf,1,"[1, 3, 2]"
2017000499774,1,11400,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000499939,3,28600,2,0,2,0,0,1,inf,2,"[3, 1, 4, 2]"
2017000500073,2,13200,1,0,0,2,0,1,inf,1,"[2, 1, 3, 4]"
2017000500553,2,29000,2,0,0,0,0,1,inf,1,"[2, 3, 1, 4]"
2017000500702,2,14500,1,0,0,0,0,1,inf,1,"[2, 1, 3, 4]"
2017000500904,3,28500,1,0,1,0,0,1,inf,2,"[3, 2, 4, 1]"
2017000501204,1,4600,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000501316,1,15000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000502532,4,44200,2,0,1,3,0,1,inf,1,"[4, 5, 3, 2]"
2017000503173,1,18000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000503240,3,12260,2,0,2,0,0,1,inf,2,"[3, 1, 2, 4]"
2017000504350,2,20000,1,0,1,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000504959,1,12070,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000505269,2,17000,1,0,1,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000505740,3,35060,1,0,0,1,0,1,inf,3,"[3, 2, 1, 4]"
2017000505942,1,9100,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000506163,1,800,2,1,0,0,0,1,inf,1,"[1, 3, 2]"
2017000506194,3,25500,1,0,1,0,0,1,inf,4,"[3, 4, 2, 1]"
2017000506316,4,40400,9,0,0,0,0,1,inf,2,"[4, 2, 5, 3]"
2017000506505,4,19800,1,0,2,0,0,1,inf,2,"[4, 2, 3, 5]"
2017000507096,1,15000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000507129,3,23900,6,0,1,1,0,1,inf,2,"[3, 1, 2, 4]"
2017000507968,5,14000,2,0,3,0,0,1,inf,2,"[5, 6, 4]"
2017000509085,1,20000,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000509154,5,27700,2,0,2,1,0,1,inf,1,"[5, 4, 6]"
2017000509897,1,15000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000509918,2,28500,1,0,0,2,0,1,inf,2,"[2, 1, 3, 4]"
2017000511904,5,39000,1,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017000511935,1,8000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000511991,1,12200,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000512619,2,12000,6,0,0,1,0,1,inf,3,"[2, 4, 1, 3]"
2017000512713,6,29600,1,0,2,1,0,1,inf,1,"[6, 5]"
2017000512816,3,31700,1,0,0,1,0,1,inf,2,"[3, 1, 2, 4]"
2017000513197,4,39000,8,0,1,0,0,1,inf,2,"[4, 2, 5, 3]"
2017000514194,2,28500,2,0,0,2,0,1,inf,3,"[2, 3, 1, 4]"
2017000514242,1,18000,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000514447,2,28900,1,0,0,2,1,1,inf,2,"[2, 1, 3, 4]"
2017000514467,5,38600,1,0,2,0,0,1,inf,2,"[5, 6, 4]"
2017000514644,3,7300,1,0,1,0,0,1,inf,2,"[3, 2, 4, 1]"
2017000514724,1,6230,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000515779,2,20250,1,0,0,2,1,1,inf,3,"[2, 3, 1, 4]"
2017000516237,4,22700,1,0,2,1,0,1,inf,4,"[4, 2, 3, 5]"
2017000517026,3,21900,1,0,1,0,0,1,inf,2,"[3, 2, 4, 1]"
2017000517054,3,27400,1,1,1,0,0,1,inf,4,"[3, 1, 4, 2]"
2017000518003,1,13000,2,1,0,1,0,1,inf,1,"[1, 2, 3]"
2017000518021,1,20700,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000518258,1,13000,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000518691,1,7100,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000518999,3,7000,2,0,0,0,0,1,inf,4,"[3, 4, 1, 2]"
2017000519230,1,17000,2,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000519377,1,6300,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000520016,3,20800,2,0,1,0,1,1,inf,4,"[3, 4, 1, 2]"
2017000520106,8,35000,1,0,6,0,0,1,inf,1,"[6, 5]"
2017000521775,1,19800,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000522109,1,18600,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000522664,1,16800,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000523124,1,20000,8,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000523182,2,26000,1,0,0,0,0,1,inf,1,"[2, 3, 1, 4]"
2017000523376,1,16600,1,0,0,1,1,1,inf,1,"[1, 3, 2]"
2017000524109,2,4500,2,0,1,0,0,1,inf,1,"[2, 3, 4, 1]"
2017000524372,2,14150,1,0,0,2,0,1,inf,3,"[2, 3, 1, 4]"
2017000525224,3,16000,2,0,1,0,0,1,inf,3,"[3, 4, 2, 1]"
2017000525244,1,20000,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000525951,4,38000,1,0,2,0,0,1,inf,2,"[4, 2, 3, 5]"
2017000526015,3,19000,1,0,2,0,0,1,inf,3,"[3, 1, 2, 4]"
2017000526738,3,15900,1,0,0,0,0,1,inf,4,"[3, 4, 1, 2]"
2017000526836,2,10600,5,0,0,0,0,1,inf,1,"[2, 3, 4, 1]"
2017000526934,1,20500,1,0,0,1,1,1,inf,1,"[1, 3, 2]"
2017000527147,2,8000,6,0,1,0,0,1,inf,1,"[2, 3, 4, 1]"
2017000527307,7,33950,8,0,2,0,0,1,inf,1,"[6, 5]"
2017000527465,1,6800,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000528286,4,36000,2,0,3,0,0,1,inf,3,"[4, 3, 2, 5]"
2017000528626,5,49400,1,0,3,1,0,1,inf,1,"[5, 4, 6]"
2017000528783,5,28000,1,0,3,0,0,1,inf,2,"[5, 6, 4]"
2017000529329,1,13500,9,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000530173,1,20500,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000530545,2,21700,1,0,0,2,1,1,inf,2,"[2, 1, 3, 4]"
2017000530576,5,40000,1,0,2,0,0,1,inf,3,"[5, 4, 6]"
2017000530701,4,7800,2,0,2,0,0,1,inf,4,"[4, 5, 3, 2]"
2017000531232,3,26600,1,0,0,0,0,1,inf,4,"[3, 2, 4, 1]"
2017000531257,4,38000,6,0,2,0,0,1,inf,3,"[4, 3, 2, 5]"
2017000531663,1,20600,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000531839,1,10900,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000532036,1,6800,2,1,0,1,0,1,inf,1,"[1, 2, 3]"
2017000532655,3,17600,8,0,2,0,0,1,inf,2,"[3, 1, 2, 4]"
2017000532849,3,18000,2,0,0,0,0,1,inf,4,"[3, 4, 2, 1]"
2017000532874,2,2600,1,0,1,0,0,1,inf,4,"[2, 4, 3, 1]"
2017000533147,2,25000,1,0,0,0,0,1,inf,4,"[2, 4, 3, 1]"
2017000533362,1,14100,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000533403,1,8800,8,0,0,1,1,1,inf,1,"[1, 3, 2]"
2017000533760,4,21200,1,0,2,0,0,1,inf,3,"[4, 5, 2, 3]"
2017000534089,4,40300,8,0,2,0,0,1,inf,2,"[4, 2, 3, 5]"
2017000534415,5,24200,2,0,3,0,0,1,inf,2,"[5, 6, 4]"
2017000534696,1,16000,2,1,0,1,0,1,inf,1,"[1, 3, 2]"
2017000534709,2,12500,1,0,0,2,0,1,inf,4,"[2, 4, 3, 1]"
2017000536495,9,73000,8,0,4,0,0,1,inf,1,"[6, 5]"
2017000537291,1,8100,2,1,0,1,0,1,inf,1,"[1, 2, 3]"
2017000537962,1,15000,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000538587,1,15200,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000538739,2,14000,1,0,0,0,0,1,inf,4,"[2, 3, 4, 1]"
2017000538765,7,33000,2,0,6,0,0,1,inf,1,"[6, 5]"
2017000539328,1,8800,2,1,0,0,0,1,inf,1,"[1, 3, 2]"
2017000539823,1,3400,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000540522,4,35000,2,0,2,0,0,1,inf,3,"[4, 3, 5, 2]"
2017000540547,3,25800,1,0,0,1,0,1,inf,2,"[3, 1, 2, 4]"
2017000540614,1,14400,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000540635,10,41700,2,0,4,1,0,1,inf,1,"[6, 5]"
2017000540728,5,42940,2,0,0,1,0,1,inf,1,"[5, 4, 6]"
2017000540735,1,8800,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000541968,2,19000,1,0,0,2,0,1,inf,3,"[2, 3, 1, 4]"
2017000542554,3,21400,9,0,2,0,0,1,inf,3,"[3, 2, 1, 4]"
2017000542806,1,200,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000543232,2,12600,1,0,0,2,1,1,inf,4,"[2, 3, 4, 1]"
2017000545168,2,29500,1,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017000546657,4,44000,9,0,2,0,0,1,inf,4,"[4, 5, 3, 2]"
2017000547253,2,18000,1,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017000547271,1,18900,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000547281,1,10000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000547409,1,10000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000547766,3,35300,1,0,2,0,1,1,inf,3,"[3, 2, 1, 4]"
2017000547877,3,35000,2,0,1,0,0,1,inf,2,"[3, 1, 4, 2]"
2017000547947,5,32630,1,0,1,0,0,1,inf,3,"[5, 4, 6]"
2017000548255,3,37200,9,0,2,0,0,1,inf,4,"[3, 2, 4, 1]"
2017000548588,4,23900,1,0,2,0,0,1,inf,2,"[4, 2, 3, 5]"
2017000549007,2,18200,2,0,0,1,0,1,inf,2,"[2, 1, 3, 4]"
2017000549714,2,14000,1,0,0,2,1,1,inf,1,"[2, 4, 1, 3]"
2017000551175,2,9000,1,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017000551307,2,24000,5,0,0,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000552655,3,34570,1,0,1,0,0,1,inf,4,"[3, 2, 4, 1]"
2017000552806,6,40000,8,0,3,0,0,1,inf,1,"[6, 5]"
2017000553319,1,1710,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000553529,2,29400,1,0,0,2,0,1,inf,1,"[2, 4, 3, 1]"
2017000553874,6,30800,1,0,1,1,0,1,inf,1,"[6, 5]"
2017000554371,1,15400,6,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000555130,3,18900,2,0,1,1,0,1,inf,4,"[3, 4, 2, 1]"
2017000556168,5,40000,2,0,4,0,0,1,inf,3,"[5, 4, 6]"
2017000556180,3,32900,1,0,1,0,0,1,inf,2,"[3, 1, 4, 2]"
2017000556304,2,17500,1,0,0,1,0,1,inf,3,"[2, 3, 1, 4]"
2017000556488,1,19300,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000557355,1,21000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000557415,3,24900,1,0,0,0,0,1,inf,3,"[3, 2, 1, 4]"
2017000557451,1,15700,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000557458,6,57000,1,0,4,0,0,1,inf,1,"[6, 5]"
2017000557625,1,4000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000557693,3,6000,1,0,2,0,0,1,inf,4,"[3, 4, 2, 1]"
2017000557912,1,9000,1,0,0,1,1,1,inf,1,"[1, 2, 3]"
2017000558898,1,10800,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000559107,2,25600,1,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017000559383,1,11000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000560002,4,15000,1,0,2,0,0,1,inf,3,"[4, 5, 2, 3]"
2017000560514,4,36600,2,1,0,1,0,1,inf,2,"[4, 5, 2, 3]"
2017000560664,1,9200,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000560958,4,30500,2,0,2,0,0,1,inf,3,"[4, 5, 2, 3]"
2017000561610,2,18000,9,0,0,0,0,1,inf,4,"[2, 3, 4, 1]"
2017000561709,1,6000,6,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000562449,3,12300,9,0,1,0,0,1,inf,4,"[3, 4, 2, 1]"
2017000562563,1,18000,1,1,0,0,0,1,inf,2,"[1, 3, 2]"
2017000563026,4,31400,1,0,1,0,0,1,inf,4,"[4, 3, 2, 5]"
2017000563401,1,14000,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000563599,1,16000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000565493,1,19400,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000565725,1,15100,2,0,0,0,1,1,inf,1,"[1, 3, 2]"
2017000566085,2,3000,6,0,0,0,0,1,inf,1,"[2, 3, 4, 1]"
2017000566147,3,6000,8,0,1,0,0,1,inf,1,"[3, 1, 4, 2]"
2017000566324,2,22800,2,0,0,2,1,1,inf,1,"[2, 4, 1, 3]"
2017000566765,3,22500,2,0,0,0,1,1,inf,1,"[3, 2, 1, 4]"
2017000566838,1,14880,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000567992,1,16800,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000568128,2,7400,2,0,0,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000568169,5,49500,2,1,4,0,0,1,inf,2,"[5, 6, 4]"
2017000568761,1,13790,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000569189,2,22300,1,0,0,2,0,1,inf,1,"[2, 4, 3, 1]"
2017000569557,5,41800,2,0,1,3,0,1,inf,1,"[5, 6, 4]"
2017000570725,2,20000,1,0,0,1,0,1,inf,3,"[2, 4, 1, 3]"
2017000570775,1,12000,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000570930,2,20360,1,0,0,0,0,1,inf,4,"[2, 3, 4, 1]"
2017000571141,5,23500,8,0,1,0,0,1,inf,2,"[5, 6, 4]"
2017000572073,2,5000,1,0,0,0,0,1,inf,4,"[2, 4, 3, 1]"
2017000572074,1,9000,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000572459,1,12000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000572653,1,14000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000573313,1,13500,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000573731,1,7100,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000574509,1,16400,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000574841,1,11600,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000574992,2,16200,1,0,0,2,0,1,inf,2,"[2, 4, 3, 1]"
2017000575303,1,8800,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000575425,1,12000,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000576043,1,3000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000576842,3,34000,2,0,1,0,0,1,inf,4,"[3, 4, 2, 1]"
2017000577111,2,5000,1,0,0,2,1,1,inf,2,"[2, 4, 1, 3]"
2017000577135,1,11300,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000577960,3,33300,8,0,0,2,0,1,inf,3,"[3, 2, 4, 1]"
2017000578156,1,16500,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000579283,1,5000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000580167,1,21600,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000580593,4,18000,2,0,1,0,0,1,inf,4,"[4, 2, 3, 5]"
2017000580710,1,20000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000580901,2,24000,2,0,1,0,0,1,inf,1,"[2, 1, 4, 3]"
2017000581031,2,11000,1,0,0,2,0,1,inf,1,"[2, 3, 4, 1]"
2017000581124,1,8000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000581539,1,2200,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000582282,2,12100,2,0,1,1,0,1,inf,2,"[2, 3, 4, 1]"
2017000582595,1,9500,6,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000582973,2,5030,1,0,0,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000583151,1,12000,1,0,0,1,1,1,inf,1,"[1, 2, 3]"
2017000583857,5,40000,1,0,3,0,0,1,inf,2,"[5, 6, 4]"
2017000584160,4,43500,1,0,2,0,0,1,inf,4,"[4, 2, 3, 5]"
2017000584478,1,3400,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000584881,2,23000,1,0,1,0,0,1,inf,2,"[2, 3, 1, 4]"
2017000584971,1,17160,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000585248,1,2400,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000585251,1,18500,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000585573,4,43500,2,0,2,0,0,1,inf,4,"[4, 2, 3, 5]"
2017000586446,3,15600,2,0,0,1,0,1,inf,1,"[3, 2, 4, 1]"
2017000586811,1,1400,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000587258,1,4800,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000587300,4,44900,2,0,0,2,0,1,inf,1,"[4, 2, 3, 5]"
2017000587427,1,9500,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000587476,3,9720,2,0,1,0,0,1,inf,1,"[3, 2, 1, 4]"
2017000587860,2,14100,1,0,0,0,0,1,inf,1,"[2, 3, 1, 4]"
2017000588246,3,21400,1,0,0,2,0,1,inf,1,"[3, 4, 2, 1]"
2017000588501,2,29100,8,0,0,0,0,1,inf,2,"[2, 3, 1, 4]"
2017000588632,1,12600,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000588645,1,11000,2,1,0,1,0,1,inf,1,"[1, 2, 3]"
2017000588748,3,20200,1,0,2,0,0,1,inf,1,"[3, 2, 4, 1]"
2017000589474,1,16000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000589616,2,24500,2,0,0,0,0,1,inf,2,"[2, 3, 4, 1]"
2017000590006,1,15600,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000590077,3,16180,1,0,0,0,0,1,inf,1,"[3, 1, 4, 2]"
2017000590107,1,15000,3,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000590870,3,29400,1,0,1,0,0,1,inf,1,"[3, 2, 4, 1]"
2017000591666,2,1300,1,0,0,1,0,1,inf,2,"[2, 1, 4, 3]"
2017000592003,2,17740,2,0,0,1,0,1,inf,2,"[2, 1, 4, 3]"
2017000592096,2,20700,1,0,0,1,0,1,inf,3,"[2, 4, 1, 3]"
2017000592185,5,40100,2,0,2,0,0,1,inf,3,"[5, 4, 6]"
2017000592226,1,14000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000592613,4,25000,1,0,2,0,0,1,inf,3,"[4, 3, 5, 2]"
2017000595151,6,35800,1,0,3,0,0,1,inf,1,"[6, 5]"
2017000595250,1,1400,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000595255,1,13230,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000595420,2,19000,2,0,0,1,0,1,inf,3,"[2, 4, 1, 3]"
2017000595583,1,12000,2,0,0,0,1,1,inf,1,"[1, 3, 2]"
2017000596079,1,15000,1,1,0,1,0,1,inf,1,"[1, 3, 2]"
2017000596293,1,3600,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000596698,3,6400,8,0,2,0,0,1,inf,4,"[3, 2, 4, 1]"
2017000597073,1,17300,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000597320,1,18100,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000597790,2,17600,2,0,0,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000598163,2,15600,1,0,0,0,1,1,inf,2,"[2, 1, 3, 4]"
2017000598491,3,2900,1,0,1,1,1,1,inf,1,"[3, 1, 4, 2]"
2017000598562,4,36800,2,0,3,0,0,1,inf,3,"[4, 2, 5, 3]"
2017000598741,1,3500,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000600170,1,1200,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000600688,1,21800,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000601835,3,31400,1,0,0,1,0,1,inf,2,"[3, 1, 4, 2]"
2017000601959,2,20400,1,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017000603143,1,10800,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000603558,1,5900,2,1,0,0,0,1,inf,1,"[1, 2, 3]"
2017000603804,1,12000,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000603904,3,34000,6,0,0,0,0,1,inf,4,"[3, 4, 2, 1]"
2017000604149,2,5100,1,0,0,2,1,1,inf,1,"[2, 4, 1, 3]"
2017000604693,1,19500,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000605870,1,12000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000606271,1,19500,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000607601,1,15000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000607808,1,21600,5,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000608220,2,4500,1,0,0,2,0,1,inf,1,"[2, 4, 3, 1]"
2017000608393,1,10600,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000608526,5,42000,8,0,3,0,0,1,inf,2,"[5, 6, 4]"
2017000608604,2,27700,1,0,0,0,0,1,inf,1,"[2, 4, 3, 1]"
2017000609242,3,8400,8,0,1,0,0,1,inf,4,"[3, 1, 4, 2]"
2017000610759,2,13000,1,0,1,0,0,1,inf,3,"[2, 3, 4, 1]"
2017000610805,1,9200,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000611293,3,32100,1,0,1,1,0,1,inf,1,"[3, 2, 4, 1]"
2017000611640,2,24950,1,0,0,0,1,1,inf,3,"[2, 3, 4, 1]"
2017000612246,1,780,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000612412,4,19000,2,0,1,0,0,1,inf,3,"[4, 2, 5, 3]"
2017000612774,3,15000,2,0,2,0,0,1,inf,2,"[3, 1, 2, 4]"
2017000612839,3,27300,9,0,1,0,0,1,inf,2,"[3, 1, 2, 4]"
2017000613278,2,29000,1,0,0,0,0,1,inf,3,"[2, 3, 4, 1]"
2017000613490,1,15000,6,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000613502,1,19150,2,1,0,0,0,1,inf,1,"[1, 2, 3]"
2017000613525,2,6000,6,0,0,0,0,1,inf,3,"[2, 3, 1, 4]"
2017000614210,2,9700,1,1,0,1,0,1,inf,2,"[2, 1, 3, 4]"
2017000614537,2,11000,1,0,0,2,0,1,inf,1,"[2, 4, 3, 1]"
2017000615473,2,1700,2,0,1,0,0,1,inf,3,"[2, 3, 1, 4]"
2017000615747,1,9500,8,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000616199,5,28800,6,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017000616202,2,26000,1,0,1,0,0,1,inf,4,"[2, 4, 3, 1]"
2017000616519,2,7500,2,0,0,0,0,1,inf,3,"[2, 3, 1, 4]"
2017000616752,2,23000,2,0,0,2,1,1,inf,1,"[2, 4, 1, 3]"
2017000616790,3,22400,8,0,1,1,0,1,inf,1,"[3, 2, 1, 4]"
2017000616840,3,35000,1,0,1,0,0,1,inf,3,"[3, 4, 1, 2]"
2017000618059,2,4000,1,0,0,0,0,1,inf,4,"[2, 3, 4, 1]"
2017000618542,1,15000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000618737,1,10800,1,0,0,0,1,1,inf,1,"[1, 3, 2]"
2017000618990,5,15400,1,0,2,1,1,1,inf,1,"[5, 6, 4]"
2017000619030,1,6000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000619079,6,39640,2,0,2,0,0,1,inf,1,"[6, 5]"
2017000619173,1,1500,2,1,0,0,0,1,inf,1,"[1, 2, 3]"
2017000619306,4,24100,2,0,0,1,0,1,inf,3,"[4, 3, 5, 2]"
2017000619452,1,13200,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000619494,2,8540,1,0,0,0,1,1,inf,2,"[2, 1, 4, 3]"
2017000619556,5,8500,8,0,0,0,0,1,inf,3,"[5, 4, 6]"
2017000620695,3,19500,1,0,2,0,0,1,inf,4,"[3, 4, 2, 1]"
2017000620836,5,25000,1,0,3,0,0,1,inf,2,"[5, 6, 4]"
2017000620837,6,12000,1,0,5,0,1,1,inf,1,"[6, 5]"
2017000620910,1,20350,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000621343,1,580,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000622809,2,9000,1,0,0,0,0,1,inf,3,"[2, 3, 1, 4]"
2017000623359,1,400,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000623771,1,13000,2,1,0,1,0,1,inf,1,"[1, 3, 2]"
2017000623951,3,9500,2,0,1,0,0,1,inf,2,"[3, 1, 4, 2]"
